bez,lor_ab_2021,umonat,ustunde,uwochentag,ukategorie,uart,utyp1,ulichtverh,istrad,istpkw,istfuss,istkrad,istgkfz,istsonstige,ustrzustand,xgcswgs84,ygcswgs84,all_acc,perc_bike_acc,rushhours
4,4400726.0,7,18,5,2,0,7,0,1,0,0,0,0,0,1,13.2785293,52.49019931,1,1.0,16 to 20
4,4300622.0,7,19,3,3,5,3,0,1,0,0,0,0,0,0,13.32550354,52.50936772,1,1.0,16 to 20
7,7601545.0,7,17,2,3,5,3,0,1,0,0,1,0,0,0,13.42364549,52.39501813,2,0.5,16 to 20
8,8100418.0,7,17,4,3,3,6,0,1,0,0,0,0,1,0,13.45193317,52.48099608,2,0.5,16 to 20
6,6200421.0,7,18,2,3,5,2,0,1,1,0,0,0,0,0,13.31255798,52.41948724,2,0.5,16 to 20
5,5100209.0,7,6,4,2,5,3,0,0,1,0,0,0,0,0,13.18177141,52.55247726,1,0.0,04 to 08
5,5200631.0,7,15,3,3,5,7,0,1,1,0,0,0,0,0,13.19758983,52.52358574,2,0.5,12 to 16
9,9100203.0,7,17,3,2,0,1,0,1,0,0,0,0,0,0,13.48349832,52.48003689,1,1.0,16 to 20
2,2200209.0,7,23,2,2,5,2,2,0,1,0,1,0,0,0,13.38592953,52.48503189,2,0.0,20 to 24
1,1100205.0,7,15,7,3,5,3,0,1,1,0,0,0,0,0,13.37700697,52.50851607,2,0.5,12 to 16
11,11200410.0,7,14,2,3,5,2,0,1,1,0,0,0,0,0,13.50396698,52.55271381,2,0.5,12 to 16
1,1100311.0,7,15,5,3,1,5,0,0,1,0,0,0,0,1,13.41668768,52.51965266,1,0.0,12 to 16
11,11501238.0,7,17,3,2,5,3,0,1,1,0,0,0,0,0,13.48879585,52.49516318,2,0.5,16 to 20
2,2400625.0,7,17,2,3,1,5,0,1,1,0,0,0,0,0,13.43558412,52.50785654,2,0.5,16 to 20
4,4300622.0,7,18,4,2,0,7,0,1,0,0,0,0,0,0,13.32962613,52.50756578,1,1.0,16 to 20
4,4501150.0,7,16,4,3,5,2,0,1,1,0,0,0,0,1,13.32641347,52.48645535,2,0.5,16 to 20
5,5400944.0,7,17,3,3,2,2,0,0,0,0,1,0,1,0,13.15277416,52.45928209,2,0.0,16 to 20
4,4501040.0,7,18,2,3,2,6,0,0,1,0,0,0,0,0,13.31265133,52.50050013,1,0.0,16 to 20
4,4501042.0,7,22,4,3,0,1,2,0,1,0,1,0,0,1,13.33512666,52.50441485,2,0.0,20 to 24
1,1100309.0,7,0,4,3,0,1,2,1,0,0,0,0,0,0,13.40321238,52.52479456,1,1.0,00 to 04
6,6400735.0,7,14,7,3,2,6,0,1,1,0,0,0,0,0,13.18410019,52.42395902,2,0.5,12 to 16
1,1300836.0,7,22,3,1,6,4,2,0,1,1,0,0,0,0,13.3785813,52.5504094,2,0.0,20 to 24
9,9501737.0,7,14,3,3,2,6,0,0,1,0,0,0,0,0,13.62506511,52.45376915,1,0.0,12 to 16
3,3601142.0,7,14,7,3,3,6,0,1,0,0,0,0,0,0,13.41331515,52.5467521,1,1.0,12 to 16
3,3300411.0,7,19,2,3,5,3,0,0,1,0,0,0,0,0,13.49146321,52.61493998,1,0.0,16 to 20
1,1100308.0,7,21,2,3,2,2,2,1,1,0,0,0,0,0,13.38692737,52.52713281,2,0.5,20 to 24
2,2300314.0,7,10,7,3,2,6,0,0,1,0,0,0,0,0,13.42189658,52.49903968,1,0.0,08 to 12
10,10100311.0,7,13,5,3,0,3,0,0,0,0,0,0,1,1,13.52169694,52.52591163,1,0.0,12 to 16
10,10300733.0,7,16,2,3,7,7,0,1,0,0,0,0,0,0,13.54735599,52.50081623,1,1.0,16 to 20
3,3601346.0,7,18,2,3,5,3,0,1,0,0,0,0,0,0,13.41655553,52.54494962,1,1.0,16 to 20
4,4400833.0,7,16,4,3,2,2,0,0,1,0,0,0,0,0,13.30084384,52.47404032,1,0.0,16 to 20
2,2100104.0,7,15,4,3,5,3,0,1,1,0,0,0,0,1,13.41028293,52.50378743,2,0.5,12 to 16
11,11200410.0,7,11,2,3,5,3,0,0,1,0,0,0,1,0,13.51614073,52.55189216,2,0.0,08 to 12
1,1100416.0,7,9,3,3,1,5,0,1,1,0,0,0,0,0,13.40320779,52.53382458,2,0.5,08 to 12
6,6100206.0,7,9,7,3,1,5,0,1,1,0,0,0,0,0,13.33171379,52.44686466,2,0.5,08 to 12
8,8100105.0,7,7,2,2,6,2,0,0,1,1,0,0,0,0,13.43297385,52.46455634,2,0.0,04 to 08
12,12100101.0,7,21,2,3,5,2,0,1,1,0,0,0,0,0,13.3646124,52.56270719,2,0.5,20 to 24
12,12200307.0,7,10,3,3,0,2,0,1,1,0,0,0,0,0,13.32968683,52.56924349,2,0.5,08 to 12
4,4501043.0,7,19,7,2,5,3,0,1,1,0,0,0,0,0,13.31696608,52.49139925,2,0.5,16 to 20
11,11200410.0,7,22,2,3,6,4,2,0,1,1,0,0,0,0,13.50017154,52.56136327,2,0.0,20 to 24
4,4400727.0,7,11,2,2,6,7,0,0,0,1,0,0,1,0,13.29386907,52.48833627,2,0.0,08 to 12
3,3400725.0,7,18,7,2,2,7,0,0,1,0,0,0,0,1,13.41172553,52.58232318,1,0.0,16 to 20
6,6200422.0,7,11,5,3,5,2,0,1,1,0,0,0,0,0,13.32665167,52.42775573,2,0.5,08 to 12
7,7400721.0,7,19,2,3,2,6,0,0,1,0,0,0,0,1,13.39465977,52.48392833,1,0.0,16 to 20
6,6200313.0,7,19,2,3,5,2,0,0,1,0,0,0,0,0,13.34573302,52.43628435,1,0.0,16 to 20
4,4100101.0,7,15,4,3,5,2,0,0,1,0,0,0,0,0,13.32624285,52.53802588,1,0.0,12 to 16
12,12500928.0,7,12,4,2,5,2,0,0,1,0,1,0,0,1,13.3222235,52.60882209,2,0.0,12 to 16
5,5200629.0,7,19,2,2,2,6,0,0,1,0,1,0,0,0,13.19848098,52.53318619,2,0.0,16 to 20
4,4501147.0,7,7,3,3,0,1,0,1,0,0,0,0,0,0,13.31478587,52.49011291,1,1.0,04 to 08
1,1100415.0,7,15,7,2,0,1,0,1,0,0,0,0,0,0,13.39831463,52.53253942,1,1.0,12 to 16
9,9501939.0,7,13,2,3,2,6,0,0,1,0,0,0,0,0,13.57211496,52.4444389,1,0.0,12 to 16
5,5200524.0,7,19,2,3,2,7,0,0,1,0,0,0,0,0,13.14297249,52.52942203,1,0.0,16 to 20
10,10100206.0,7,17,2,3,2,5,0,0,1,0,0,0,0,0,13.5572094,52.55684914,1,0.0,16 to 20
5,5100104.0,7,20,6,3,2,6,0,0,1,0,0,0,0,0,13.2079436,52.55926512,1,0.0,20 to 24
7,7300516.0,7,22,5,3,0,3,2,0,1,0,1,0,0,1,13.32849146,52.46892658,2,0.0,20 to 24
2,2500728.0,7,8,2,3,2,2,0,1,1,0,0,0,0,0,13.46497781,52.51640642,2,0.5,08 to 12
2,2100102.0,7,17,6,2,6,2,0,0,1,1,0,0,0,0,13.39449206,52.50696769,2,0.0,16 to 20
1,1200623.0,7,10,5,3,1,5,0,1,1,0,0,0,0,0,13.35218506,52.53538773,2,0.5,08 to 12
4,4501043.0,7,18,2,3,5,2,0,0,1,0,1,0,0,0,13.31796331,52.49539062,2,0.0,16 to 20
1,1300733.0,7,14,4,3,5,2,0,1,1,0,0,0,0,0,13.38392779,52.55575262,2,0.5,12 to 16
6,6300629.0,7,8,4,3,5,3,0,0,1,0,0,0,0,1,13.30485604,52.44862588,1,0.0,08 to 12
6,6300634.0,7,18,2,3,5,2,0,0,1,0,1,0,0,0,13.29489165,52.43259784,2,0.0,16 to 20
6,6400737.0,7,20,3,2,0,1,0,0,0,0,1,0,0,0,13.21991648,52.43189044,1,0.0,20 to 24
12,12200309.0,7,16,6,3,2,6,0,0,1,0,0,0,0,1,13.32964569,52.56303488,1,0.0,16 to 20
8,8200623.0,7,12,2,2,2,2,0,0,1,0,0,0,1,0,13.45216316,52.45253274,2,0.0,12 to 16
6,6200311.0,7,17,5,3,2,2,0,0,1,0,0,0,1,1,13.35874476,52.43721157,2,0.0,16 to 20
3,3601245.0,7,16,2,3,5,2,0,1,0,0,0,0,0,1,13.42797194,52.54549361,1,1.0,16 to 20
6,6100103.0,7,19,2,3,5,3,0,0,1,0,1,0,0,0,13.3206777,52.46430575,2,0.0,16 to 20
8,8100417.0,7,10,4,3,1,5,0,1,1,0,0,0,0,0,13.45143209,52.47182958,2,0.5,08 to 12
9,9401534.0,7,19,4,3,5,3,0,1,1,0,0,0,0,1,13.57834205,52.44391848,2,0.5,16 to 20
8,8100418.0,7,20,2,3,0,3,1,1,1,0,0,0,0,0,13.44787005,52.48275967,2,0.5,20 to 24
4,4400835.0,7,8,4,3,5,3,0,1,1,0,0,0,0,0,13.31999928,52.47434706,2,0.5,08 to 12
4,4500937.0,7,15,3,3,0,1,0,1,1,0,0,0,0,0,13.29780008,52.49985494,2,0.5,12 to 16
5,5200629.0,7,17,2,3,0,6,0,0,1,0,0,0,1,0,13.18566452,52.53422321,2,0.0,16 to 20
2,2100106.0,7,9,4,3,0,1,0,1,0,0,0,0,0,0,13.4089362,52.4983685,1,1.0,08 to 12
1,1100310.0,7,13,3,3,5,3,0,1,1,0,0,0,0,0,13.41001385,52.5245037,2,0.5,12 to 16
9,9401534.0,7,17,2,2,0,1,0,1,0,0,0,0,0,1,13.57397119,52.444463,1,1.0,16 to 20
5,5100101.0,7,17,3,2,5,3,0,1,1,0,0,0,0,0,13.20982338,52.57933664,2,0.5,16 to 20
9,9200510.0,7,15,6,3,2,6,0,0,1,0,0,0,1,1,13.52022789,52.47386353,2,0.0,12 to 16
4,4400728.0,7,10,2,2,2,2,0,1,1,0,0,0,0,0,13.27159946,52.47993025,2,0.5,08 to 12
8,8401241.0,7,16,5,2,6,4,0,0,1,1,0,0,0,1,13.47340307,52.43788218,2,0.0,16 to 20
9,9301126.0,7,17,2,3,5,3,0,1,1,0,0,0,0,1,13.57198393,52.42555903,2,0.5,16 to 20
12,12200412.0,7,20,4,3,0,7,0,0,0,0,1,0,0,0,13.26077059,52.57271213,1,0.0,20 to 24
11,11200410.0,7,17,4,3,2,6,0,0,1,0,0,0,0,1,13.50322272,52.55382958,1,0.0,16 to 20
9,9200512.0,7,15,6,2,5,2,0,1,1,0,0,0,0,0,13.55189388,52.45603824,2,0.5,12 to 16
3,3501038.0,7,17,2,3,0,3,0,0,1,0,0,0,1,0,13.48443457,52.55628063,2,0.0,16 to 20
8,8100105.0,7,12,3,3,2,6,0,1,0,0,0,0,1,0,13.4256196,52.4637432,2,0.5,12 to 16
1,1100308.0,7,15,6,3,5,2,0,1,1,0,0,0,0,1,13.37725917,52.52219825,2,0.5,12 to 16
1,1100207.0,7,16,2,3,1,5,0,1,1,0,0,0,0,0,13.40174885,52.50991401,2,0.5,16 to 20
10,10400837.0,7,6,2,3,5,3,0,0,1,0,0,0,1,0,13.57540541,52.48897094,2,0.0,04 to 08
3,3300413.0,7,15,6,3,5,3,0,0,1,0,0,0,0,1,13.48303702,52.61186935,1,0.0,12 to 16
2,2500831.0,7,12,5,2,0,1,0,0,0,0,1,0,0,1,13.46409871,52.51031567,1,0.0,12 to 16
9,9401534.0,7,16,2,2,6,4,0,1,0,1,0,0,0,0,13.57442112,52.44433921,2,0.5,16 to 20
11,11200411.0,7,17,2,3,5,2,0,1,1,0,0,0,0,0,13.50921576,52.5465169,2,0.5,16 to 20
11,11300721.0,7,16,4,3,5,2,0,0,1,0,0,0,1,0,13.50556763,52.53482705,2,0.0,16 to 20
8,8200727.0,7,18,2,3,0,7,0,0,1,0,0,0,1,0,13.43423064,52.44285208,2,0.0,16 to 20
5,5100316.0,7,15,6,3,6,2,0,0,1,1,0,0,0,0,13.20090486,52.53866525,2,0.0,12 to 16
2,2300418.0,7,14,5,3,2,1,0,0,1,0,0,0,0,1,13.43558724,52.49161612,1,0.0,12 to 16
9,9401635.0,7,13,2,3,0,1,0,1,0,0,0,0,1,0,13.65790955,52.41442711,2,0.5,12 to 16
2,2400624.0,7,18,4,3,0,1,0,1,0,0,0,0,0,0,13.44898663,52.50840368,1,1.0,16 to 20
4,4300416.0,7,15,4,3,0,3,0,1,1,0,0,0,0,1,13.29275839,52.50682902,2,0.5,12 to 16
1,1100205.0,7,16,2,3,6,4,0,1,0,1,0,0,0,0,13.37902606,52.50714312,2,0.5,16 to 20
1,1100308.0,7,10,3,2,5,3,0,1,0,0,0,0,0,0,13.37997365,52.52895081,1,1.0,08 to 12
4,4200310.0,7,15,6,3,2,6,0,0,1,0,1,0,0,1,13.26762253,52.51207007,2,0.0,12 to 16
4,4300620.0,7,16,2,3,5,3,0,1,0,0,0,0,0,0,13.32322272,52.51802896,1,1.0,16 to 20
4,4400832.0,7,9,2,3,1,5,0,1,1,0,0,0,0,0,13.29048587,52.47438516,2,0.5,08 to 12
8,8200623.0,7,13,6,3,1,5,0,1,0,0,1,0,0,0,13.44779589,52.45236214,2,0.5,12 to 16
7,7400826.0,7,10,5,2,5,2,0,0,1,0,0,0,1,0,13.36680238,52.44966106,2,0.0,08 to 12
11,11400929.0,7,16,2,3,5,2,0,1,1,0,0,0,0,0,13.49165416,52.50324766,2,0.5,16 to 20
4,4200308.0,7,14,4,3,0,7,0,0,0,0,1,0,0,1,13.26979578,52.52849592,1,0.0,12 to 16
3,3500934.0,7,11,4,3,5,2,0,0,1,0,0,0,0,1,13.42914799,52.55634855,1,0.0,08 to 12
12,12100101.0,7,15,2,2,6,4,0,0,1,1,0,0,0,0,13.36700693,52.56393724,2,0.0,12 to 16
1,1100310.0,7,23,3,2,0,1,2,0,0,0,0,0,1,0,13.41695125,52.52396031,1,0.0,20 to 24
1,1100308.0,7,14,6,3,1,6,0,1,1,0,0,0,0,1,13.38025202,52.52269367,2,0.5,12 to 16
7,7501134.0,7,14,4,3,5,2,0,0,1,0,0,0,0,1,13.39737635,52.42393194,1,0.0,12 to 16
7,7501031.0,7,15,2,3,5,7,0,0,1,0,0,0,0,0,13.39270705,52.45297284,1,0.0,12 to 16
2,2400522.0,7,8,3,3,0,7,0,1,0,0,0,0,0,0,13.44905162,52.51793608,1,1.0,08 to 12
10,10400835.0,7,14,6,3,6,4,0,0,1,1,0,0,0,1,13.59306224,52.51559715,2,0.0,12 to 16
7,7400928.0,7,14,2,3,0,3,0,0,1,0,1,0,0,0,13.42203925,52.46263842,2,0.0,12 to 16
1,1300733.0,7,8,2,2,5,5,0,0,1,0,1,0,0,0,13.38800515,52.55302052,2,0.0,08 to 12
1,1100101.0,7,13,6,3,2,6,0,0,1,0,0,0,0,1,13.34081726,52.50514972,1,0.0,12 to 16
1,1100207.0,7,9,5,2,0,1,0,0,0,0,0,0,1,0,13.39208425,52.50869925,1,0.0,08 to 12
11,11100204.0,7,11,2,3,5,2,0,0,1,0,0,0,0,0,13.5205921,52.56851007,1,0.0,08 to 12
9,9100203.0,7,16,2,3,3,6,0,1,0,0,0,0,1,0,13.47364265,52.47492229,2,0.5,16 to 20
1,1400938.0,7,11,4,3,0,6,0,0,1,0,1,0,0,0,13.33346705,52.54423775,2,0.0,08 to 12
5,5100210.0,7,5,4,2,5,3,1,0,1,0,1,0,0,0,13.186836,52.55114584,2,0.0,04 to 08
4,4300623.0,7,11,2,3,0,7,0,0,1,0,1,0,0,0,13.30876598,52.50587107,2,0.0,08 to 12
9,9200717.0,7,18,3,3,6,4,0,0,1,1,0,0,0,0,13.55280552,52.43962333,2,0.0,16 to 20
10,10100311.0,7,14,6,3,2,6,0,0,1,0,0,0,0,1,13.51900063,52.51620936,1,0.0,12 to 16
11,11501238.0,7,23,1,3,1,5,2,1,1,0,0,0,0,0,13.47311874,52.50182459,2,0.5,20 to 24
1,1401046.0,7,17,5,3,0,5,0,0,1,0,1,0,0,1,13.34839961,52.54162838,2,0.0,16 to 20
6,6400843.0,7,14,2,3,5,3,0,1,0,0,0,0,1,0,13.2944162,52.44899577,2,0.5,12 to 16
2,2100102.0,7,23,4,3,5,7,2,0,1,0,0,0,0,1,13.39306694,52.50687387,1,0.0,20 to 24
5,5100208.0,7,23,1,3,2,6,2,0,1,0,1,0,0,0,13.15937601,52.55227228,2,0.0,20 to 24
7,7601339.0,7,11,5,3,5,2,0,1,1,0,0,0,0,0,13.34807098,52.41477774,2,0.5,08 to 12
2,2200210.0,7,13,2,3,5,3,0,0,1,0,0,0,0,0,13.39275554,52.49198659,1,0.0,12 to 16
4,4501146.0,7,17,2,3,3,6,0,1,0,0,0,0,0,0,13.32046108,52.48557429,1,1.0,16 to 20
2,2300417.0,7,19,5,3,0,7,0,0,0,0,1,0,0,1,13.42106542,52.49616057,1,0.0,16 to 20
4,4300412.0,7,9,4,2,2,6,0,0,1,0,0,0,0,0,13.29754241,52.5194401,1,0.0,08 to 12
1,1200628.0,7,15,3,2,5,3,0,1,0,0,0,0,1,0,13.35679132,52.52375128,2,0.5,12 to 16
3,3500932.0,7,10,2,3,0,4,0,0,0,1,0,0,1,0,13.45703635,52.56090669,2,0.0,08 to 12
5,5300737.0,7,17,3,3,5,2,0,0,1,0,0,1,0,0,13.23218252,52.54064797,2,0.0,16 to 20
10,10200524.0,7,11,6,3,6,7,0,0,1,1,0,0,0,0,13.60946941,52.53328623,2,0.0,08 to 12
4,4501043.0,7,22,1,3,5,2,2,1,1,0,0,0,0,0,13.31429389,52.49025034,2,0.5,20 to 24
1,1300733.0,7,15,5,3,0,6,0,0,0,0,1,0,1,1,13.3916918,52.55541045,2,0.0,12 to 16
6,6200313.0,7,10,2,3,1,5,0,0,1,0,0,0,0,0,13.34229541,52.434626,1,0.0,08 to 12
2,2200209.0,7,18,4,3,5,2,0,1,1,0,0,0,0,0,13.37670923,52.48935133,2,0.5,16 to 20
4,4300624.0,7,16,4,3,6,4,0,1,0,1,0,0,0,1,13.31885153,52.50608118,2,0.5,16 to 20
8,8100415.0,7,9,2,3,5,2,0,1,1,0,0,0,0,0,13.43663126,52.47990749,2,0.5,08 to 12
12,12200307.0,7,11,3,3,5,3,0,0,1,0,0,0,0,0,13.326803,52.5756843,1,0.0,08 to 12
4,4300414.0,7,11,6,3,2,6,0,0,1,0,1,0,0,1,13.29975654,52.51926174,2,0.0,08 to 12
11,11400931.0,7,11,4,3,2,6,0,0,1,0,0,0,0,1,13.51877665,52.50981283,1,0.0,08 to 12
6,6200313.0,7,9,6,3,6,2,0,0,0,1,0,0,1,1,13.34560976,52.43619309,2,0.0,08 to 12
6,6100206.0,7,21,4,3,0,1,0,0,1,0,0,0,0,0,13.33755927,52.44980986,1,0.0,20 to 24
1,1100415.0,7,14,3,3,3,2,0,1,1,0,0,0,0,0,13.38686199,52.53136238,2,0.5,12 to 16
1,1300733.0,7,9,6,3,5,3,0,0,1,0,0,0,0,1,13.38404547,52.55576027,1,0.0,08 to 12
8,8100209.0,7,9,2,3,5,3,0,0,1,0,0,0,0,0,13.43871233,52.46527743,1,0.0,08 to 12
4,4501042.0,7,22,2,3,5,3,2,1,1,0,0,0,0,0,13.32502017,52.50007598,2,0.5,20 to 24
12,12200515.0,7,8,6,3,5,3,0,1,1,0,0,0,0,1,13.28660397,52.59130141,2,0.5,08 to 12
9,9200613.0,7,13,5,2,2,6,0,0,1,0,1,0,0,1,13.51822032,52.4534287,2,0.0,12 to 16
8,8100417.0,7,8,2,3,5,3,0,0,1,0,1,0,0,0,13.45225499,52.47099896,2,0.0,08 to 12
4,4501045.0,7,17,4,3,5,2,0,1,1,0,0,0,0,0,13.32388395,52.4953183,2,0.5,16 to 20
9,9100306.0,7,15,4,3,5,2,0,0,1,0,0,0,1,1,13.47807671,52.45478503,2,0.0,12 to 16
3,3601347.0,7,13,2,3,5,7,0,1,1,0,0,0,0,0,13.42085781,52.54535531,2,0.5,12 to 16
6,6200312.0,7,9,3,3,2,6,0,1,1,0,0,0,0,0,13.33189397,52.44237798,2,0.5,08 to 12
7,7200308.0,7,8,6,3,5,3,0,1,1,0,0,0,0,1,13.3451951,52.48262112,2,0.5,08 to 12
2,2500726.0,7,13,2,3,0,1,0,1,0,0,0,0,0,0,13.45204199,52.52775416,1,1.0,12 to 16
4,4400726.0,7,8,2,3,5,7,0,1,1,0,0,0,0,0,13.2904628,52.49229026,2,0.5,08 to 12
7,7601546.0,7,8,6,3,5,3,0,1,1,0,0,0,0,1,13.38886073,52.3885804,2,0.5,08 to 12
3,3500932.0,7,4,5,3,1,7,1,0,1,0,0,0,0,0,13.45193375,52.5632155,1,0.0,04 to 08
9,9501737.0,7,12,2,3,1,5,0,1,1,0,0,0,0,0,13.63520247,52.45348669,2,0.5,12 to 16
10,10100313.0,7,12,2,3,5,3,0,0,1,0,0,0,0,0,13.53974611,52.53982238,1,0.0,12 to 16
1,1200520.0,7,10,2,3,0,6,0,1,1,0,0,0,0,0,13.3433402,52.52710946,2,0.5,08 to 12
3,3500934.0,7,6,6,2,0,7,0,0,1,0,1,0,0,1,13.4416345,52.55483221,2,0.0,04 to 08
9,9200510.0,7,11,5,3,3,6,0,0,1,0,0,1,0,0,13.50624805,52.47156097,2,0.0,08 to 12
7,7200307.0,7,8,2,3,5,2,0,1,1,0,0,0,0,0,13.33900603,52.49228588,2,0.5,08 to 12
2,2400623.0,7,15,4,3,5,3,0,1,1,0,0,0,0,0,13.42881853,52.51545505,2,0.5,12 to 16
9,9401635.0,7,12,4,2,4,6,0,0,1,0,0,0,0,0,13.68753721,52.40689402,1,0.0,12 to 16
1,1100310.0,7,7,2,3,0,7,0,0,0,0,1,0,0,1,13.40303256,52.5213563,1,0.0,04 to 08
9,9100306.0,7,7,3,3,5,3,0,1,1,0,0,0,0,0,13.48845687,52.45133217,2,0.5,04 to 08
3,3601142.0,7,5,6,3,2,1,0,0,1,0,0,0,0,1,13.40816453,52.54132577,1,0.0,04 to 08
5,5300737.0,7,7,2,3,5,2,0,1,0,0,0,1,0,0,13.23670547,52.53896399,2,0.5,04 to 08
1,1100309.0,7,0,2,3,6,2,2,0,1,1,0,0,0,0,13.40108467,52.52965436,2,0.0,00 to 04
4,4501149.0,7,17,5,3,5,5,0,1,1,0,0,0,0,0,13.32305315,52.49060229,2,0.5,16 to 20
5,5100101.0,7,7,5,3,5,3,0,0,1,0,1,0,0,0,13.2136077,52.57543414,2,0.0,04 to 08
10,10300733.0,7,10,4,3,2,6,0,0,1,0,0,0,0,0,13.56160615,52.50693782,1,0.0,08 to 12
9,9200510.0,7,15,3,3,2,6,0,0,1,0,0,0,0,0,13.51068384,52.46413044,1,0.0,12 to 16
5,5100316.0,7,14,4,3,2,6,0,0,1,0,0,0,0,0,13.19960811,52.53503865,1,0.0,12 to 16
9,9200510.0,7,9,4,3,5,3,0,1,1,0,0,0,0,1,13.51196312,52.47069823,2,0.5,08 to 12
2,2100102.0,7,7,2,3,5,3,0,1,1,0,0,0,0,0,13.39549612,52.49895473,2,0.5,04 to 08
2,2500832.0,7,21,3,3,2,6,1,1,1,0,0,0,0,0,13.47178656,52.50777073,2,0.5,20 to 24
8,8100415.0,7,16,5,2,5,3,0,1,1,0,0,0,0,1,13.43866264,52.48073371,2,0.5,16 to 20
8,8100206.0,7,16,1,3,0,5,0,0,1,0,1,0,0,0,13.42463617,52.48420444,2,0.0,16 to 20
12,12500824.0,7,18,5,3,2,6,0,0,1,0,0,0,1,1,13.28537693,52.59511901,2,0.0,16 to 20
6,6300525.0,7,5,2,3,5,3,0,0,1,0,0,0,0,0,13.26034477,52.41227499,1,0.0,04 to 08
4,4500937.0,7,17,2,3,5,7,0,0,1,0,1,0,0,0,13.29701059,52.49805583,2,0.0,16 to 20
7,7200409.0,7,16,2,2,5,2,0,0,1,0,0,0,0,0,13.34905018,52.4894377,1,0.0,16 to 20
4,4300622.0,7,15,4,3,6,2,0,0,1,1,0,0,0,0,13.32319141,52.51081429,2,0.0,12 to 16
8,8301036.0,7,16,2,3,3,6,0,1,1,0,0,0,0,0,13.47217229,52.42579589,2,0.5,16 to 20
2,2100102.0,7,5,4,3,0,1,0,0,0,0,1,0,0,0,13.39428164,52.50695433,1,0.0,04 to 08
6,6400843.0,7,15,3,3,2,6,0,0,1,0,0,0,0,0,13.29923336,52.45430952,1,0.0,12 to 16
4,4500937.0,7,22,1,3,0,7,2,0,1,0,1,0,0,1,13.29737255,52.49810419,2,0.0,20 to 24
1,1100313.0,7,15,2,3,4,6,0,1,0,0,0,0,0,0,13.42733065,52.50631675,1,1.0,12 to 16
4,4300619.0,7,14,5,3,0,1,0,1,0,0,0,0,0,1,13.3041531,52.51827734,1,1.0,12 to 16
5,5300737.0,7,15,5,3,0,1,0,0,0,0,1,0,0,1,13.24773708,52.5385247,1,0.0,12 to 16
6,6100205.0,7,20,1,2,0,1,0,0,0,0,1,0,0,0,13.3590367,52.44618588,1,0.0,20 to 24
3,3601348.0,7,16,3,3,3,6,0,1,0,0,0,0,1,0,13.4237089,52.54361939,2,0.5,16 to 20
4,4501042.0,7,18,6,3,3,5,0,1,1,0,0,0,0,0,13.33015186,52.5005012,2,0.5,16 to 20
11,11300618.0,7,10,6,3,5,2,0,1,1,0,0,0,0,0,13.46471375,52.52443995,2,0.5,08 to 12
5,5100313.0,7,20,6,3,0,6,1,0,1,0,1,0,0,0,13.22059394,52.54932378,2,0.0,20 to 24
1,1100206.0,7,12,2,3,5,5,0,1,1,0,0,0,0,0,13.39029632,52.51570736,2,0.5,12 to 16
6,6200313.0,7,9,6,3,0,4,0,0,0,1,0,0,1,0,13.34440747,52.43802211,2,0.0,08 to 12
8,8200623.0,7,18,1,3,5,3,0,1,1,0,0,0,0,1,13.44385845,52.45674661,2,0.5,16 to 20
6,6100101.0,7,18,1,3,1,6,0,1,1,0,0,0,1,0,13.31259629,52.45970969,3,0.3333333333333333,16 to 20
12,12100101.0,7,9,6,3,5,2,0,1,1,0,0,0,0,0,13.37349981,52.56429162,2,0.5,08 to 12
10,10300731.0,7,8,4,3,0,5,0,0,1,0,0,0,0,0,13.55622098,52.52146331,1,0.0,08 to 12
4,4300414.0,7,17,7,3,5,3,0,1,1,0,0,0,0,0,13.29706524,52.51345316,2,0.5,16 to 20
7,7400721.0,7,8,6,3,5,2,0,1,1,0,0,0,0,0,13.38448334,52.47157156,2,0.5,08 to 12
5,5100209.0,7,11,3,3,5,2,0,0,1,0,1,0,0,0,13.1796475,52.5531425,2,0.0,08 to 12
8,8100314.0,7,14,6,3,2,7,0,0,0,0,1,0,1,0,13.42908489,52.4853926,2,0.0,12 to 16
2,2400521.0,7,0,6,3,0,2,2,1,0,0,0,0,1,0,13.43673371,52.52349643,2,0.5,00 to 04
8,8100312.0,7,11,2,3,0,2,0,1,0,0,0,0,1,0,13.44024833,52.4817121,2,0.5,08 to 12
6,6100205.0,7,17,5,3,2,6,0,0,1,0,0,0,0,0,13.35349298,52.44707369,1,0.0,16 to 20
9,9401534.0,7,6,5,2,0,3,0,1,0,0,0,0,0,1,13.57498327,52.44449194,1,1.0,04 to 08
9,9501939.0,7,20,1,3,0,1,1,0,0,0,1,0,0,1,13.57631661,52.45467561,1,0.0,20 to 24
4,4100101.0,7,20,7,3,3,6,0,0,1,0,0,0,0,0,13.32625577,52.53799833,1,0.0,20 to 24
2,2300315.0,7,13,3,3,5,2,0,0,0,0,1,0,1,0,13.43028689,52.49929709,2,0.0,12 to 16
3,3701554.0,7,18,5,2,6,4,0,0,1,1,0,0,0,0,13.40774237,52.5366802,2,0.0,16 to 20
1,1200522.0,7,13,1,3,0,2,0,1,1,0,0,0,0,1,13.33925836,52.52584907,2,0.5,12 to 16
11,11200513.0,7,17,1,3,5,3,0,1,1,0,0,0,0,0,13.49359304,52.54129422,2,0.5,16 to 20
12,12200515.0,7,12,3,3,2,6,0,0,1,0,0,0,0,0,13.28993886,52.58269005,1,0.0,12 to 16
